Mesure complète MiCS6814 + BME690 + SCD41 + SDS011
Date: 2026-03-27 22:17:47
RED_R0=393643.25
OX_R0=12887.26
NH3_R0=144596.18

1291s | CO:3.969225272155538 | NO2:0.6083589825658468 | NH3:0.15885875458882717 | CO2:423 | T:15.43 | H:49.292 | P:1018.99 | GAS:8278.9 | PM25:7.7 | PM10:12.8
1292s | CO:4.051966244343247 | NO2:0.6234238603780936 | NH3:0.15552980536798103 | CO2:423 | T:15.43 | H:49.317 | P:1019.0 | GAS:8304.1 | PM25:7.9 | PM10:13.0
1293s | CO:4.377333149929457 | NO2:0.5861215106832119 | NH3:0.17794336153681148 | CO2:423 | T:15.43 | H:49.304 | P:1019.0 | GAS:8297.7 | PM25:8.0 | PM10:12.9
1294s | CO:4.877708406401449 | NO2:0.5878489015572139 | NH3:0.18399082278039838 | CO2:425 | T:15.43 | H:49.403 | P:1019.01 | GAS:8297.7 | PM25:8.1 | PM10:13.4
1295s | CO:5.045105010715111 | NO2:0.5884257559935578 | NH3:0.1864448832811395 | CO2:425 | T:15.43 | H:49.501 | P:1019.02 | GAS:8304.1 | PM25:8.1 | PM10:13.8
1296s | CO:4.389574438740745 | NO2:0.6143425769583774 | NH3:0.1616656425669298 | CO2:425 | T:15.43 | H:49.525 | P:1019.02 | GAS:8297.7 | PM25:8.0 | PM10:13.2
1297s | CO:4.352891565283471 | NO2:0.5942235688016473 | NH3:0.18399082278039838 | CO2:425 | T:15.43 | H:49.55 | P:1019.03 | GAS:8316.7 | PM25:7.9 | PM10:13.2
1298s | CO:4.340691258122588 | NO2:0.5942235688016473 | NH3:0.18521533528460132 | CO2:425 | T:15.43 | H:49.587 | P:1019.05 | GAS:8323.0 | PM25:7.9 | PM10:13.1
1299s | CO:4.3041722100075095 | NO2:0.5953895555325814 | NH3:0.18521533528460132 | CO2:421 | T:15.43 | H:49.575 | P:1019.06 | GAS:8304.1 | PM25:7.8 | PM10:12.9
1300s | CO:4.2556709774174095 | NO2:0.5977280007061849 | NH3:0.18399082278039838 | CO2:421 | T:15.43 | H:49.599 | P:1019.07 | GAS:8297.7 | PM25:7.7 | PM10:12.4
1301s | CO:4.279894350316949 | NO2:0.6320164945331986 | NH3:0.1737840391344055 | CO2:421 | T:15.43 | H:49.636 | P:1019.09 | GAS:8297.7 | PM25:7.6 | PM10:12.8
1303s | CO:4.207387519614144 | NO2:0.6000751148146306 | NH3:0.1864448832811395 | CO2:421 | T:15.43 | H:49.562 | P:1019.1 | GAS:8285.2 | PM25:7.4 | PM10:12.1
1304s | CO:4.147338926812978 | NO2:0.5994875209398669 | NH3:0.1858294790721711 | CO2:421 | T:15.43 | H:49.599 | P:1019.11 | GAS:8316.7 | PM25:7.3 | PM10:12.0
1305s | CO:3.898830679866057 | NO2:0.5989004711335055 | NH3:0.18338045097380104 | CO2:421 | T:15.43 | H:49.501 | P:1019.12 | GAS:8335.7 | PM25:7.2 | PM10:11.5
1306s | CO:3.7941474035552436 | NO2:0.6240338527865821 | NH3:0.16736952986715864 | CO2:421 | T:15.43 | H:49.489 | P:1019.13 | GAS:8348.5 | PM25:7.1 | PM10:11.3
1307s | CO:4.219437986388229 | NO2:0.6006632535144983 | NH3:0.1858294790721711 | CO2:421 | T:15.43 | H:49.575 | P:1019.14 | GAS:8316.7 | PM25:7.2 | PM10:11.3
1308s | CO:4.219437986388229 | NO2:0.5994875209398669 | NH3:0.18706154946316164 | CO2:421 | T:15.42 | H:49.574 | P:1019.15 | GAS:8335.7 | PM25:6.7 | PM10:10.3
1309s | CO:4.123414472805978 | NO2:0.5989004711335055 | NH3:0.18521533528460132 | CO2:421 | T:15.42 | H:49.598 | P:1019.16 | GAS:8335.7 | PM25:6.4 | PM10:9.8
1310s | CO:3.840538851158105 | NO2:0.5983139646402462 | NH3:0.18216346854666787 | CO2:421 | T:15.42 | H:49.598 | P:1019.17 | GAS:8354.9 | PM25:6.3 | PM10:9.7
1311s | CO:3.6107275643747845 | NO2:0.6289346069613185 | NH3:0.16279678111710688 | CO2:421 | T:15.41 | H:49.658 | P:1019.19 | GAS:8361.3 | PM25:6.3 | PM10:9.8
1312s | CO:3.7941474035552436 | NO2:0.5989004711335055 | NH3:0.18034737483592483 | CO2:421 | T:15.4 | H:49.842 | P:1019.21 | GAS:8342.1 | PM25:6.3 | PM10:10.0
1313s | CO:3.7710322612495446 | NO2:0.6006632535144983 | NH3:0.1749662447052217 | CO2:421 | T:15.4 | H:50.185 | P:1019.21 | GAS:8316.7 | PM25:6.2 | PM10:9.7
1314s | CO:3.7020087815900653 | NO2:0.5989004711335055 | NH3:0.17437452619809138 | CO2:421 | T:15.39 | H:50.22 | P:1019.23 | GAS:8380.5 | PM25:6.1 | PM10:9.8
1315s | CO:3.31996427880585 | NO2:0.6222056011407732 | NH3:0.15718893580137383 | CO2:418 | T:15.39 | H:50.159 | P:1019.24 | GAS:8374.1 | PM25:6.1 | PM10:9.6
1316s | CO:3.3089608400542603 | NO2:0.5965576975070109 | NH3:0.17026689330742625 | CO2:418 | T:15.39 | H:50.012 | P:1019.25 | GAS:8367.7 | PM25:5.9 | PM10:9.4
1318s | CO:3.210527785483244 | NO2:0.5936413817893826 | NH3:0.16794656941081804 | CO2:418 | T:15.39 | H:49.803 | P:1019.25 | GAS:8386.9 | PM25:5.6 | PM10:8.9
1319s | CO:3.286993837037495 | NO2:0.5855467687814787 | NH3:0.1737840391344055 | CO2:418 | T:15.39 | H:49.693 | P:1019.26 | GAS:8354.9 | PM25:5.2 | PM10:8.5
1320s | CO:3.2650799854571173 | NO2:0.5832530571590157 | NH3:0.17260675334432446 | CO2:418 | T:15.4 | H:49.596 | P:1019.26 | GAS:8354.9 | PM25:4.9 | PM10:8.2
1321s | CO:3.1887998363275694 | NO2:0.6191699810515423 | NH3:0.15333419155325803 | CO2:416 | T:15.4 | H:49.596 | P:1019.26 | GAS:8374.1 | PM25:4.6 | PM10:7.6
1322s | CO:3.2650799854571173 | NO2:0.579828178587308 | NH3:0.1714343753748724 | CO2:416 | T:15.4 | H:49.682 | P:1019.26 | GAS:8380.5 | PM25:4.4 | PM10:7.3
1323s | CO:3.2541429861714617 | NO2:0.5775553187977995 | NH3:0.17085002309669534 | CO2:416 | T:15.41 | H:49.67 | P:1019.26 | GAS:8361.3 | PM25:4.2 | PM10:7.1
1324s | CO:3.2541429861714617 | NO2:0.5752907201978941 | NH3:0.17085002309669534 | CO2:416 | T:15.42 | H:49.635 | P:1019.27 | GAS:8342.1 | PM25:3.9 | PM10:6.7
1325s | CO:3.1887998363275694 | NO2:0.6071689554984039 | NH3:0.15663470662602402 | CO2:416 | T:15.42 | H:49.623 | P:1019.28 | GAS:8348.5 | PM25:3.7 | PM10:6.7
1326s | CO:3.4530432054506095 | NO2:0.5747258560829994 | NH3:0.17085002309669534 | CO2:414 | T:15.42 | H:49.488 | P:1019.28 | GAS:8374.1 | PM25:3.5 | PM10:6.0
1327s | CO:4.2556709774174095 | NO2:0.5730343378287365 | NH3:0.17734546323757305 | CO2:414 | T:15.42 | H:49.463 | P:1019.28 | GAS:8386.9 | PM25:3.5 | PM10:5.6
1328s | CO:4.075728171038803 | NO2:0.5702253459766348 | NH3:0.1755591961573092 | CO2:414 | T:15.41 | H:49.4 | P:1019.28 | GAS:8386.9 | PM25:3.5 | PM10:5.5
1329s | CO:3.497829022821816 | NO2:0.5735976655958097 | NH3:0.16794656941081804 | CO2:414 | T:15.4 | H:49.289 | P:1019.28 | GAS:8412.8 | PM25:3.5 | PM10:5.5
1330s | CO:3.2541429861714617 | NO2:0.6030212717482463 | NH3:0.1506161618335131 | CO2:414 | T:15.4 | H:49.301 | P:1019.29 | GAS:8393.4 | PM25:3.5 | PM10:5.6
1331s | CO:3.3530543712968983 | NO2:0.5702253459766348 | NH3:0.16794656941081804 | CO2:417 | T:15.4 | H:49.326 | P:1019.29 | GAS:8367.7 | PM25:3.5 | PM10:5.8
1332s | CO:3.4084705898981844 | NO2:0.5685460435725089 | NH3:0.16794656941081804 | CO2:417 | T:15.39 | H:49.484 | P:1019.3 | GAS:8329.4 | PM25:3.5 | PM10:5.7
1334s | CO:3.475409452599649 | NO2:0.5679872874278058 | NH3:0.16852482405232092 | CO2:417 | T:15.39 | H:49.644 | P:1019.3 | GAS:8361.3 | PM25:3.5 | PM10:5.2
1335s | CO:3.464219665081074 | NO2:0.5994875209398669 | NH3:0.15663470662602402 | CO2:417 | T:15.39 | H:49.815 | P:1019.31 | GAS:8367.7 | PM25:3.5 | PM10:5.2
1336s | CO:3.679108169133027 | NO2:0.5730343378287365 | NH3:0.16968498452370165 | CO2:417 | T:15.4 | H:49.952 | P:1019.32 | GAS:8399.8 | PM25:3.5 | PM10:5.2
1337s | CO:3.7020087815900653 | NO2:0.5663140433841954 | NH3:0.17201995162790493 | CO2:416 | T:15.4 | H:50.05 | P:1019.32 | GAS:8361.3 | PM25:3.5 | PM10:5.1
1338s | CO:3.7134791810988923 | NO2:0.5657573012272142 | NH3:0.1731947820152533 | CO2:416 | T:15.41 | H:50.088 | P:1019.34 | GAS:8361.3 | PM25:3.5 | PM10:5.2
1339s | CO:3.7479707974571186 | NO2:0.5646453216217843 | NH3:0.1749662447052217 | CO2:416 | T:15.41 | H:50.186 | P:1019.35 | GAS:8380.5 | PM25:3.4 | PM10:5.2
1340s | CO:3.6676779488685045 | NO2:0.5983139646402462 | NH3:0.15552980536798103 | CO2:416 | T:15.42 | H:50.163 | P:1019.36 | GAS:8393.4 | PM25:3.4 | PM10:5.1
1341s | CO:3.7479707974571186 | NO2:0.5657573012272142 | NH3:0.1755591961573092 | CO2:416 | T:15.42 | H:50.187 | P:1019.37 | GAS:8374.1 | PM25:3.3 | PM10:5.1
1342s | CO:3.542828226995322 | NO2:0.5663140433841954 | NH3:0.1731947820152533 | CO2:416 | T:15.43 | H:50.213 | P:1019.37 | GAS:8386.9 | PM25:3.2 | PM10:5.1
1343s | CO:3.464219665081074 | NO2:0.5657573012272142 | NH3:0.17260675334432446 | CO2:416 | T:15.43 | H:50.225 | P:1019.38 | GAS:8380.5 | PM25:3.3 | PM10:5.1
1344s | CO:3.375180936766778 | NO2:0.5971425785788127 | NH3:0.15941774269642195 | CO2:416 | T:15.44 | H:50.263 | P:1019.38 | GAS:8386.9 | PM25:3.2 | PM10:4.8
1345s | CO:3.4418800708807953 | NO2:0.5838256981095916 | NH3:0.15608166362151946 | CO2:416 | T:15.44 | H:50.251 | P:1019.39 | GAS:8342.1 | PM25:3.2 | PM10:4.8
1346s | CO:3.531558410420048 | NO2:0.5613213718039352 | NH3:0.17615338205847467 | CO2:416 | T:15.46 | H:50.254 | P:1019.39 | GAS:8374.1 | PM25:3.1 | PM10:4.6
1347s | CO:3.475409452599649 | NO2:0.5602173669272708 | NH3:0.17615338205847467 | CO2:417 | T:15.47 | H:50.131 | P:1019.39 | GAS:8367.7 | PM25:3.1 | PM10:4.6
1349s | CO:3.5203019395778523 | NO2:0.5580152926840316 | NH3:0.17674880391544814 | CO2:417 | T:15.48 | H:50.17 | P:1019.4 | GAS:8399.8 | PM25:3.1 | PM10:5.1
1350s | CO:3.4418800708807953 | NO2:0.5895810554575226 | NH3:0.15885875458882717 | CO2:417 | T:15.49 | H:50.171 | P:1019.39 | GAS:8386.9 | PM25:3.1 | PM10:5.1
1351s | CO:3.5203019395778523 | NO2:0.5569172126898649 | NH3:0.17794336153681148 | CO2:417 | T:15.5 | H:50.369 | P:1019.4 | GAS:8380.5 | PM25:3.1 | PM10:5.1
1352s | CO:3.509058811390692 | NO2:0.5547269405299184 | NH3:0.1791428811275801 | CO2:417 | T:15.51 | H:50.492 | P:1019.4 | GAS:8393.4 | PM25:3.2 | PM10:5.1
1353s | CO:3.588041013624671 | NO2:0.5525444837924873 | NH3:0.18034737483592483 | CO2:418 | T:15.52 | H:50.764 | P:1019.4 | GAS:8380.5 | PM25:3.2 | PM10:5.1
1354s | CO:3.588041013624671 | NO2:0.5509127449801141 | NH3:0.18034737483592483 | CO2:418 | T:15.53 | H:50.642 | P:1019.4 | GAS:8393.4 | PM25:3.1 | PM10:5.0
1355s | CO:3.576717782516287 | NO2:0.5719092137701693 | NH3:0.16336415260132536 | CO2:418 | T:15.54 | H:50.594 | P:1019.4 | GAS:8386.9 | PM25:3.1 | PM10:5.0
1356s | CO:3.656261114433979 | NO2:0.5492853613425069 | NH3:0.18338045097380104 | CO2:418 | T:15.56 | H:50.474 | P:1019.4 | GAS:8348.5 | PM25:3.2 | PM10:5.0
1357s | CO:3.7941474035552436 | NO2:0.547662315466706 | NH3:0.18521533528460132 | CO2:418 | T:15.57 | H:50.376 | P:1019.4 | GAS:8367.7 | PM25:3.2 | PM10:4.8
1358s | CO:3.82892083376225 | NO2:0.5449668314767527 | NH3:0.18706154946316164 | CO2:418 | T:15.58 | H:50.501 | P:1019.4 | GAS:8354.9 | PM25:3.1 | PM10:4.8
1359s | CO:3.6905517788273037 | NO2:0.5735976655958097 | NH3:0.1616656425669298 | CO2:418 | T:15.59 | H:50.6 | P:1019.39 | GAS:8342.1 | PM25:3.1 | PM10:4.8
1360s | CO:3.644857662268877 | NO2:0.5444291678115879 | NH3:0.18706154946316164 | CO2:418 | T:15.6 | H:50.982 | P:1019.4 | GAS:8348.5 | PM25:3.1 | PM10:4.7
1361s | CO:3.576717782516287 | NO2:0.5417479803036043 | NH3:0.1864448832811395 | CO2:418 | T:15.62 | H:50.984 | P:1019.39 | GAS:8329.4 | PM25:3.0 | PM10:4.7
1362s | CO:3.576717782516287 | NO2:0.5406788212566929 | NH3:0.18706154946316164 | CO2:418 | T:15.62 | H:50.886 | P:1019.39 | GAS:8354.9 | PM25:3.0 | PM10:5.1
1363s | CO:3.6107275643747845 | NO2:0.5385461600890441 | NH3:0.18767947917256697 | CO2:418 | T:15.63 | H:50.96 | P:1019.4 | GAS:8361.3 | PM25:3.0 | PM10:4.9
1365s | CO:3.4866125708759887 | NO2:0.5696650721608153 | NH3:0.16794656941081804 | CO2:418 | T:15.65 | H:50.865 | P:1019.39 | GAS:8348.5 | PM25:3.0 | PM10:5.0
1366s | CO:3.5654079098628877 | NO2:0.5369515944075522 | NH3:0.18767947917256697 | CO2:418 | T:15.66 | H:50.682 | P:1019.4 | GAS:8348.5 | PM25:3.0 | PM10:4.9
1367s | CO:3.736460185258406 | NO2:0.5358908890356139 | NH3:0.1895408650485993 | CO2:418 | T:15.66 | H:50.682 | P:1019.39 | GAS:8361.3 | PM25:3.0 | PM10:4.9
1368s | CO:3.86381522167759 | NO2:0.5374826480001549 | NH3:0.1895408650485993 | CO2:418 | T:15.67 | H:50.609 | P:1019.4 | GAS:8323.0 | PM25:3.0 | PM10:5.0
1369s | CO:3.9339673238656014 | NO2:0.562981103831741 | NH3:0.17085002309669534 | CO2:416 | T:15.68 | H:50.451 | P:1019.41 | GAS:8354.9 | PM25:3.0 | PM10:5.0
1370s | CO:4.231502048082794 | NO2:0.5374826480001549 | NH3:0.1971011132758983 | CO2:416 | T:15.69 | H:50.317 | P:1019.41 | GAS:8329.4 | PM25:3.2 | PM10:5.4
1371s | CO:4.5251322422082545 | NO2:0.5353612360233732 | NH3:0.20159678526985128 | CO2:416 | T:15.7 | H:50.257 | P:1019.41 | GAS:8361.3 | PM25:3.3 | PM10:5.6
1372s | CO:5.058079548867327 | NO2:0.5348320486401541 | NH3:0.20879033081857398 | CO2:416 | T:15.71 | H:50.503 | P:1019.42 | GAS:8335.7 | PM25:3.3 | PM10:5.7
1373s | CO:5.724839520731185 | NO2:0.5327199431387228 | NH3:0.2168197983956643 | CO2:416 | T:15.72 | H:50.775 | P:1019.42 | GAS:8354.9 | PM25:3.4 | PM10:5.6
1374s | CO:5.5886371302613345 | NO2:0.5624273623008815 | NH3:0.18829867396636546 | CO2:415 | T:15.73 | H:50.678 | P:1019.42 | GAS:8329.4 | PM25:3.5 | PM10:5.7
1375s | CO:5.427085538580094 | NO2:0.5327199431387228 | NH3:0.22090660305922608 | CO2:415 | T:15.74 | H:50.642 | P:1019.43 | GAS:8329.4 | PM25:3.5 | PM10:5.7
1376s | CO:5.3337945951835595 | NO2:0.5316666682558305 | NH3:0.22365807970109955 | CO2:415 | T:15.75 | H:50.619 | P:1019.42 | GAS:8310.4 | PM25:3.5 | PM10:5.6
1377s | CO:5.21486955882125 | NO2:0.5327199431387228 | NH3:0.22227963829139058 | CO2:415 | T:15.76 | H:50.534 | P:1019.43 | GAS:8323.0 | PM25:3.6 | PM10:6.1
1378s | CO:5.045105010715111 | NO2:0.5668712880160476 | NH3:0.2003058316346378 | CO2:415 | T:15.77 | H:50.4 | P:1019.43 | GAS:8316.7 | PM25:3.6 | PM10:6.1
1380s | CO:5.201726309837947 | NO2:0.5321930747159426 | NH3:0.22992833518783168 | CO2:414 | T:15.78 | H:50.34 | P:1019.42 | GAS:8316.7 | PM25:3.6 | PM10:6.1
1381s | CO:4.980442341486007 | NO2:0.5306152387954222 | NH3:0.2292261812705778 | CO2:414 | T:15.79 | H:50.23 | P:1019.42 | GAS:8342.1 | PM25:3.6 | PM10:5.7
1382s | CO:4.624763292943942 | NO2:0.5300902145836904 | NH3:0.2292261812705778 | CO2:414 | T:15.79 | H:50.132 | P:1019.42 | GAS:8304.1 | PM25:3.6 | PM10:5.7
1383s | CO:4.4756465982910845 | NO2:0.5290415441765304 | NH3:0.22852539610474681 | CO2:414 | T:15.8 | H:50.146 | P:1019.42 | GAS:8348.5 | PM25:3.6 | PM10:5.7
1384s | CO:4.171317636436723 | NO2:0.5547269405299184 | NH3:0.19773947301044734 | CO2:414 | T:15.8 | H:50.084 | P:1019.43 | GAS:8348.5 | PM25:3.6 | PM10:5.7
1385s | CO:4.426380359757378 | NO2:0.5285178967760157 | NH3:0.23063185959341734 | CO2:415 | T:15.8 | H:50.011 | P:1019.43 | GAS:8323.0 | PM25:3.6 | PM10:5.7
1386s | CO:4.450986077082706 | NO2:0.5274719745762987 | NH3:0.23204302683198577 | CO2:415 | T:15.81 | H:50.061 | P:1019.43 | GAS:8367.7 | PM25:3.7 | PM10:5.7
1387s | CO:4.537537980185862 | NO2:0.5253856038211717 | NH3:0.23417009994502672 | CO2:415 | T:15.82 | H:49.988 | P:1019.44 | GAS:8361.3 | PM25:3.6 | PM10:5.7
1388s | CO:4.365105527336744 | NO2:0.5558210970606251 | NH3:0.2055008986945112 | CO2:415 | T:15.82 | H:49.964 | P:1019.43 | GAS:8348.5 | PM25:3.7 | PM10:6.0
1389s | CO:4.549957461093859 | NO2:0.5306152387954222 | NH3:0.23488188392131418 | CO2:415 | T:15.83 | H:49.952 | P:1019.44 | GAS:8316.7 | PM25:3.7 | PM10:6.1
1390s | CO:4.426380359757378 | NO2:0.5217519170158025 | NH3:0.23774286474393913 | CO2:414 | T:15.84 | H:49.942 | P:1019.44 | GAS:8335.7 | PM25:3.8 | PM10:6.2
1391s | CO:4.051966244343247 | NO2:0.5191699387558979 | NH3:0.2355950506272022 | CO2:414 | T:15.84 | H:49.905 | P:1019.44 | GAS:8335.7 | PM25:3.8 | PM10:6.1
1392s | CO:4.075728171038803 | NO2:0.5181402811923469 | NH3:0.2334596969406727 | CO2:414 | T:15.85 | H:49.992 | P:1019.44 | GAS:8329.4 | PM25:3.9 | PM10:6.2
1393s | CO:4.016424775663271 | NO2:0.5417479803036043 | NH3:0.2081298149872824 | CO2:414 | T:15.86 | H:50.595 | P:1019.45 | GAS:8335.7 | PM25:3.9 | PM10:6.1
1394s | CO:4.219437986388229 | NO2:0.5181402811923469 | NH3:0.23774286474393913 | CO2:414 | T:15.87 | H:51.48 | P:1019.45 | GAS:8304.1 | PM25:3.9 | PM10:5.6
1396s | CO:3.9457064891061258 | NO2:0.516599137891058 | NH3:0.2355950506272022 | CO2:414 | T:15.88 | H:52.955 | P:1019.44 | GAS:8335.7 | PM25:3.8 | PM10:5.8
1397s | CO:3.82892083376225 | NO2:0.5176261215987625 | NH3:0.2292261812705778 | CO2:414 | T:15.9 | H:53.179 | P:1019.45 | GAS:8316.7 | PM25:3.8 | PM10:5.7
1398s | CO:3.542828226995322 | NO2:0.547662315466706 | NH3:0.20095065924856742 | CO2:414 | T:15.91 | H:52.689 | P:1019.45 | GAS:8335.7 | PM25:3.9 | PM10:5.8
1399s | CO:3.588041013624671 | NO2:0.5444291678115879 | NH3:0.20354296996104018 | CO2:414 | T:15.92 | H:52.506 | P:1019.45 | GAS:8342.1 | PM25:3.8 | PM10:6.0
1400s | CO:3.6905517788273037 | NO2:0.5150619923674636 | NH3:0.22782597795637682 | CO2:414 | T:15.93 | H:52.04 | P:1019.45 | GAS:8316.7 | PM25:3.9 | PM10:6.0
1401s | CO:4.028258415400686 | NO2:0.5135288290861584 | NH3:0.23204302683198577 | CO2:414 | T:15.94 | H:51.931 | P:1019.44 | GAS:8297.7 | PM25:3.9 | PM10:6.0
1402s | CO:4.028258415400686 | NO2:0.510982364437545 | NH3:0.23275067315356351 | CO2:414 | T:15.95 | H:51.785 | P:1019.44 | GAS:8310.4 | PM25:3.7 | PM10:5.5
1403s | CO:3.898830679866057 | NO2:0.5311407231510731 | NH3:0.2055008986945112 | CO2:414 | T:15.96 | H:51.246 | P:1019.44 | GAS:8304.1 | PM25:3.8 | PM10:6.0
1404s | CO:3.969225272155538 | NO2:0.510982364437545 | NH3:0.23488188392131418 | CO2:414 | T:15.96 | H:50.853 | P:1019.44 | GAS:8329.4 | PM25:3.8 | PM10:6.0
1405s | CO:3.805725114037322 | NO2:0.5094597451278575 | NH3:0.23204302683198577 | CO2:414 | T:15.96 | H:50.582 | P:1019.44 | GAS:8323.0 | PM25:3.7 | PM10:6.1
1406s | CO:3.7710322612495446 | NO2:0.5089530785446628 | NH3:0.23063185959341734 | CO2:415 | T:15.96 | H:50.251 | P:1019.45 | GAS:8342.1 | PM25:3.7 | PM10:6.1
1407s | CO:3.724962981070071 | NO2:0.5084468476163116 | NH3:0.23063185959341734 | CO2:415 | T:15.96 | H:50.066 | P:1019.44 | GAS:8323.0 | PM25:3.8 | PM10:6.2
1408s | CO:3.633467588851908 | NO2:0.5401449497855861 | NH3:0.21077979288272036 | CO2:415 | T:15.96 | H:49.82 | P:1019.44 | GAS:8310.4 | PM25:3.8 | PM10:6.2
1409s | CO:3.7710322612495446 | NO2:0.5099668479285153 | NH3:0.22852539610474681 | CO2:415 | T:15.96 | H:49.87 | P:1019.43 | GAS:8329.4 | PM25:3.8 | PM10:6.0
1411s | CO:3.7134791810988923 | NO2:0.5089530785446628 | NH3:0.22712792509444696 | CO2:415 | T:15.97 | H:50.141 | P:1019.44 | GAS:8297.7 | PM25:3.9 | PM10:6.2
1412s | CO:3.679108169133027 | NO2:0.5079410517811517 | NH3:0.22782597795637682 | CO2:414 | T:15.98 | H:50.781 | P:1019.45 | GAS:8285.2 | PM25:3.9 | PM10:6.3
1413s | CO:3.644857662268877 | NO2:0.5279947071092428 | NH3:0.19902006517492046 | CO2:414 | T:15.99 | H:51.654 | P:1019.45 | GAS:8285.2 | PM25:3.9 | PM10:6.2
1414s | CO:3.7479707974571186 | NO2:0.5059222081731188 | NH3:0.22782597795637682 | CO2:414 | T:16.01 | H:52.652 | P:1019.45 | GAS:8304.1 | PM25:3.9 | PM10:6.3
1415s | CO:3.6905517788273037 | NO2:0.5044126165677546 | NH3:0.22643123579087587 | CO2:414 | T:16.03 | H:52.519 | P:1019.46 | GAS:8278.9 | PM25:3.9 | PM10:6.3
1416s | CO:3.6676779488685045 | NO2:0.5049153823960306 | NH3:0.22504194096114125 | CO2:414 | T:16.04 | H:52.091 | P:1019.46 | GAS:8323.0 | PM25:3.8 | PM10:6.2
1417s | CO:3.6107275643747845 | NO2:0.5049153823960306 | NH3:0.22090660305922608 | CO2:415 | T:16.05 | H:51.379 | P:1019.47 | GAS:8297.7 | PM25:3.8 | PM10:6.2
1418s | CO:3.576717782516287 | NO2:0.5311407231510731 | NH3:0.19204049703251044 | CO2:415 | T:16.06 | H:50.766 | P:1019.47 | GAS:8310.4 | PM25:3.9 | PM10:6.2
1419s | CO:3.9339673238656014 | NO2:0.5064262692327638 | NH3:0.22643123579087587 | CO2:415 | T:16.07 | H:50.632 | P:1019.46 | GAS:8297.7 | PM25:4.0 | PM10:6.4
1420s | CO:3.98100489899219 | NO2:0.5049153823960306 | NH3:0.22643123579087587 | CO2:415 | T:16.08 | H:50.547 | P:1019.46 | GAS:8323.0 | PM25:3.9 | PM10:6.1
1421s | CO:4.0046046461256735 | NO2:0.5044126165677546 | NH3:0.22782597795637682 | CO2:415 | T:16.09 | H:50.352 | P:1019.46 | GAS:8323.0 | PM25:3.9 | PM10:6.0
1422s | CO:3.8871454011461797 | NO2:0.5264278785174803 | NH3:0.2055008986945112 | CO2:414 | T:16.1 | H:50.267 | P:1019.47 | GAS:8335.7 | PM25:3.8 | PM10:6.0
1423s | CO:3.98100489899219 | NO2:0.5059222081731188 | NH3:0.2292261812705778 | CO2:414 | T:16.11 | H:50.588 | P:1019.47 | GAS:8342.1 | PM25:3.8 | PM10:6.5
1424s | CO:3.86381522167759 | NO2:0.5054185794128386 | NH3:0.22782597795637682 | CO2:414 | T:16.12 | H:51.007 | P:1019.47 | GAS:8316.7 | PM25:3.8 | PM10:6.7
1426s | CO:3.7134791810988923 | NO2:0.5054185794128386 | NH3:0.22365807970109955 | CO2:414 | T:16.13 | H:50.59 | P:1019.47 | GAS:8316.7 | PM25:3.8 | PM10:6.8
1427s | CO:3.7594948214976514 | NO2:0.5049153823960306 | NH3:0.22227963829139058 | CO2:414 | T:16.14 | H:50.555 | P:1019.47 | GAS:8335.7 | PM25:3.8 | PM10:6.9
1428s | CO:3.7134791810988923 | NO2:0.533775068306873 | NH3:0.20615615899686668 | CO2:414 | T:16.16 | H:50.471 | P:1019.46 | GAS:8297.7 | PM25:3.9 | PM10:6.7
1429s | CO:3.910529423651838 | NO2:0.5069307631486218 | NH3:0.22365807970109955 | CO2:414 | T:16.17 | H:50.103 | P:1019.46 | GAS:8260.1 | PM25:3.9 | PM10:6.8
1430s | CO:3.9927980221146635 | NO2:0.5069307631486218 | NH3:0.22504194096114125 | CO2:414 | T:16.18 | H:49.846 | P:1019.47 | GAS:8304.1 | PM25:3.9 | PM10:6.7
1431s | CO:3.82892083376225 | NO2:0.5074356904784967 | NH3:0.22159244575584958 | CO2:414 | T:16.2 | H:49.738 | P:1019.47 | GAS:8278.9 | PM25:4.0 | PM10:6.8
1432s | CO:3.6107275643747845 | NO2:0.5279947071092428 | NH3:0.19016386446448527 | CO2:414 | T:16.21 | H:49.517 | P:1019.46 | GAS:8297.7 | PM25:4.0 | PM10:7.2
1433s | CO:3.898830679866057 | NO2:0.5094597451278575 | NH3:0.2229681823705925 | CO2:415 | T:16.22 | H:49.445 | P:1019.47 | GAS:8285.2 | PM25:3.9 | PM10:7.1
1434s | CO:3.82892083376225 | NO2:0.5104743875102244 | NH3:0.21077979288272036 | CO2:415 | T:16.24 | H:49.263 | P:1019.46 | GAS:8304.1 | PM25:4.0 | PM10:7.9
1435s | CO:3.6905517788273037 | NO2:0.5125089249533832 | NH3:0.21211271294039924 | CO2:415 | T:16.25 | H:49.091 | P:1019.46 | GAS:8304.1 | PM25:4.0 | PM10:7.4
1436s | CO:3.736460185258406 | NO2:0.5089530785446628 | NH3:0.2141220442559147 | CO2:415 | T:16.26 | H:49.228 | P:1019.45 | GAS:8310.4 | PM25:3.9 | PM10:7.2
1437s | CO:3.542828226995322 | NO2:0.5348320486401541 | NH3:0.19902006517492046 | CO2:415 | T:16.27 | H:49.414 | P:1019.46 | GAS:8304.1 | PM25:4.0 | PM10:7.1
